airbnb_id,beds,is_rebookable,is_business_travel_ready,is_family_preferred,is_superhost,picture_count,lat,lng,localized_city,localized_neighborhood,name,person_capacity,reviews_count,room_type,space_type,star_rating,can_instant_book,monthly_price_factor,rate_amount,rate_amount_formatted,rate_amount_micros,rate_currency,weekly_price_factor,state
646392,1,0,1,0,1,21,30.24452994,-97.7389156,Austin,Travis Heights,Travis Heights Hideaway SoCo studio,2,455,Entire home/apt,Entire apartment,5,1,0.8,98,$98 ,,USD,0.9,TX
649833,2,0,0,0,0,13,30.27663679,-97.74980089,Austin,Downtown,SXSW Downtown Austin 94 Walk Score,6,1,Entire home/apt,Entire house,,0,1,899,$899 ,,USD,1,TX
651705,2,0,0,0,0,23,30.27372427,-97.74677806,Austin,Downtown,AVAILABLE!!  ACL ACCOMODATIONS 3 BLKS OFF SIXTH ST,6,2,Entire home/apt,Entire house,,0,0.32,350,$350 ,,USD,0.65,TX
656290,2,0,0,0,0,15,30.27308278,-97.74697772,Austin,Downtown,DOWNTOWN LOFT LIVING OR OFFICE MONTHLY RENTAL,4,5,Entire home/apt,Entire apartment,4.5,0,0.65,200,$200 ,,USD,1,TX
657149,3,0,0,0,0,6,30.23757185,-97.93723188,Austin,,Entire home with plenty of parking!,6,0,Entire home/apt,Entire house,,0,1,550,$550 ,,USD,1,TX
658102,2,0,0,0,0,5,30.2284187,-97.74100349,Austin,Parker Lane,Tiny House Privacy near Downtown,2,57,Private room,Private room,5,1,0.49,40,$40 ,,USD,1,TX
660425,2,0,0,0,0,19,30.25118274,-97.77233758,Austin,Zilker,The Casita on Hether St,4,104,Entire home/apt,Entire house,5,0,0.79,136,$136 ,,USD,0.85,TX
662245,2,0,0,0,0,7,30.27065218,-97.75036931,Austin,,2B/2B Condo in Downtown Austin,6,2,Entire home/apt,Entire condominium,,0,1,600,$600 ,,USD,0.95,TX
664013,1,0,0,0,1,27,30.34929385,-97.85596091,Austin,Long Canyon,Charming Hill Country Cottage -Multiple Night Stay,2,121,Private room,Private room,5,0,0.75,59,$59 ,,USD,0.9,TX
668208,5,0,0,0,0,14,30.25858987,-97.77986523,Austin,,ZILKER! 4 bed / 3 bath w Pool and Spa by Greenbelt,8,39,Entire home/apt,Entire house,5,0,1,800,$800 ,,USD,1,TX
668239,3,0,1,1,0,27,30.24512758,-97.76814456,Austin,Galindo,Sparrow House - Cheery Bungalow!,5,67,Entire home/apt,Entire house,5,0,0.7,247,$247 ,,USD,0.9,TX
668301,2,0,1,0,1,45,30.24648888,-97.75696441,Austin,South First,A Place To Stay In Austin,4,66,Entire home/apt,Entire house,5,1,0.45,269,$269 ,,USD,0.75,TX
669469,1,0,1,0,0,35,30.2708362,-97.74143126,Austin,Downtown,Historical Loft with Capitol View!,4,250,Entire home/apt,Entire apartment,4.5,0,0.5,159,$159 ,,USD,0.95,TX
672774,4,0,0,0,0,27,30.24849823,-97.74279407,Austin,,Modern and sunny 3br SoCo Bungalow!,7,7,Entire home/apt,Entire house,5,0,0.8,500,$500 ,,USD,1,TX
675759,1,0,0,0,1,11,30.28073814,-97.7438117,Austin,Downtown,SXSW Downtown studio uptown style,4,177,Entire home/apt,Entire apartment,5,0,1,125,$125 ,,USD,1,TX
676107,1,0,0,0,1,10,30.15389666,-97.80284622,Austin,,Private Upstairs Oasis!,4,176,Private room,Private room,5,0,1,65,$65 ,,USD,1,TX
676959,1,0,0,1,1,9,30.15414828,-97.80317193,Austin,,Cozy/ Private Rm in S. Austin!,2,317,Private room,Private room,5,0,1,49,$49 ,,USD,1,TX
679736,1,0,0,0,0,18,30.27875309,-97.71030403,Austin,,Modern 2 BR East Austin Home!,6,2,Entire home/apt,Entire house,,0,1,800,$800 ,,USD,1,TX
681118,7,0,0,0,1,26,30.24985469,-97.72164408,Austin,Holly,East Central Craftsman Home,10,6,Entire home/apt,Entire house,5,0,1,1200,"$1,200 ",,USD,1,TX
683424,1,0,0,0,0,4,30.28986306,-97.69855806,Austin,Mueller,"Secure, Near Downtown for SXSW",4,0,Entire home/apt,Entire apartment,,0,1,600,$600 ,,USD,1,TX
683558,6,0,0,0,0,6,30.27481804,-97.79646024,Austin,Rollingwood,Austin Mid Century Modern for SXSW,8,0,Entire home/apt,Entire house,,0,1,2000,"$2,000 ",,USD,1,TX
685361,7,0,1,0,0,46,30.28107873,-97.75517469,Austin,,Spacious Central Austin 4 BR/3.5 BA Ideal Location,8,20,Entire home/apt,Entire house,5,0,0.46,1250,"$1,250 ",,USD,0.97,TX
685447,1,0,0,0,0,7,30.21001863,-97.77059149,Austin,East Congress,EZ Camping = SxSAustin4,16,13,Entire home/apt,Entire tent,4.5,0,1,14,$14 ,,USD,1,TX
685448,1,0,0,0,0,6,30.21076856,-97.77133841,Austin,East Congress,EZ Camping = SxSAustin2,16,33,Shared room,Shared room,5,0,1,14,$14 ,,USD,0.97,TX
685451,1,0,0,0,0,6,30.20840296,-97.7687804,Austin,East Congress,Camping is EZ in SxSAustin1,16,10,Entire home/apt,Entire tent,5,0,1,14,$14 ,,USD,1,TX
685759,2,0,0,0,0,13,30.2073412,-97.84091742,Austin,Cherry Creek,Updated 3/2 Cottage,6,0,Entire home/apt,Entire house,,0,1,395,$395 ,,USD,0.83,TX
686463,5,0,0,0,0,16,30.25462563,-97.77267298,Austin,Zilker,SXSW + A.D Stenger home ,8,11,Entire home/apt,Entire house,5,0,0.33,500,$500 ,,USD,0.57,TX
687495,6,0,0,0,0,20,30.24813165,-97.87895301,Austin,,SXSW or F1 Hill Country View & Pool,10,0,Entire home/apt,Entire house,,0,1,1600,"$1,600 ",,USD,1,TX
687675,4,0,0,0,0,14,30.35036744,-97.75921336,Austin,Northwest Hills,Comfy 3/2 Home on UT shuttle,8,51,Entire home/apt,Entire house,4.5,0,1,275,$275 ,,USD,1,TX
687682,3,0,0,0,0,39,30.37762462,-97.7392368,Austin,,2BR/2BA GREAT Central Austin Condo ,5,21,Entire home/apt,Entire house,5,0,0.84,199,$199 ,,USD,0.9,TX
690984,4,0,0,0,1,15,30.26586594,-97.73991968,Austin,Downtown,Perfect 4 Executives/Professionals,6,242,Entire home/apt,Entire apartment,5,0,0.75,295,$295 ,,USD,0.85,TX
692220,2,0,0,0,0,12,30.23628381,-97.7524786,Austin,St. Edwards,My Treehouse Home in South Austin,4,47,Entire home/apt,Entire house,4.5,0,0.4,110,$110 ,,USD,0.8,TX
695921,1,0,0,0,0,4,30.26956108,-97.72442215,Austin,,1 BR Apt in Hip East Austin,2,1,Entire home/apt,Entire apartment,,0,1,150,$150 ,,USD,1,TX
699018,4,0,1,0,0,33,30.31044445,-97.75424002,Austin,Rosedale,"Austin Oasis Near Downtown, UT - 3 Pools!",8,15,Entire home/apt,Entire house,4.5,0,0.65,144,$144 ,,USD,0.77,TX
699477,1,0,0,0,0,19,30.29835363,-97.75179366,Austin,,Private coach house,2,1,Private room,Private room,,0,1,200,$200 ,,USD,1,TX
699485,1,0,0,0,0,6,30.19453968,-97.7827865,Austin,West Congress,1 rm in house - 10 mi from SXSW!!,3,0,Entire home/apt,Entire house,,0,1,400,$400 ,,USD,1,TX
701159,1,0,0,0,0,9,30.28115541,-97.76066577,Austin,Clarksville,Entire Boutique Condo Near Downtown & ACL,2,7,Entire home/apt,Entire condominium,5,0,1,225,$225 ,,USD,1,TX
701300,3,0,0,0,0,20,30.37169955,-97.74387181,Austin,,Charming garden home for F1 weekend,7,0,Entire home/apt,Entire house,,0,1,1250,"$1,250 ",,USD,1,TX
701392,3,0,1,1,1,28,30.29932971,-97.73948035,Austin,,Historic Comfort & ATX Style - Central 3BR/2BA,6,113,Entire home/apt,Entire house,5,1,0.7,228,$228 ,,USD,0.85,TX
701948,9,0,0,0,0,69,30.22995335,-97.70847266,Austin,Pleasant Valley,Gorgeous Mid-Century Modern Central,13,5,Entire home/apt,Entire house,5,0,1,1974,"$1,974 ",,USD,1,TX
702294,2,0,0,0,0,33,30.24850766,-97.73807118,Austin,,"Gorgeous home, prime location 78704",6,18,Entire home/apt,Entire house,5,0,1,249,$249 ,,USD,1,TX
702474,1,0,0,0,0,3,30.23155484,-97.7673519,Austin,,"South Central Apartment, Formula 1",3,0,Private room,Private room,,0,1,300,$300 ,,USD,1,TX
702825,4,0,1,0,1,54,30.23600563,-97.76212757,Austin,Dawson,MODERN CASA in 78704/ CLOSE TO DT/ ACL,7,111,Entire home/apt,Entire house,5,1,0.6,285,$285 ,,USD,0.9,TX
704372,4,0,0,0,0,55,30.29352355,-97.7760768,Austin,Tarrytown,Central Austin Dream House,10,9,Entire home/apt,Entire house,5,0,1,1200,"$1,200 ",,USD,0.95,TX
704738,5,0,0,0,0,18,30.25670264,-97.76773581,Austin,Zilker,"Central Zilker - ACL, SXSW, Barton Springs, Bright",6,10,Entire home/apt,Entire house,5,0,1,699,$699 ,,USD,0.86,TX
705858,1,0,1,0,1,22,30.24645832,-97.74737957,Austin,Travis Heights,Luxury Carriage House-Travis Heights,2,315,Entire home/apt,Entire house,5,1,1,154,$154 ,,USD,1,TX
705914,1,0,0,0,0,32,30.31961424,-97.72327433,Austin,North Loop,Groovy North Loop studio in da zone,2,0,Entire home/apt,Entire apartment,,0,1,225,$225 ,,USD,1,TX
706950,4,0,0,0,0,14,30.28251074,-97.7757058,Austin,West Austin,Walk to Zilker - 4 bedroom 3.5 bath,8,0,Entire home/apt,Entire house,,0,1,2250,"$2,250 ",,USD,0.76,TX
710036,4,0,1,0,0,12,30.25460685,-97.77873761,Austin,Barton Hills,Warm 2 bedroom house near Zilker pk,6,5,Entire home/apt,Entire house,5,0,1,225,$225 ,,USD,1,TX
712219,3,0,0,0,0,18,30.19505894,-97.78598178,Austin,,SXSW Interactive! 4BR 2.5BA South,8,0,Entire home/apt,Entire house,,0,1,795,$795 ,,USD,1,TX
714922,2,0,1,0,0,37,30.24151791,-97.76464619,Austin,Galindo,South Central Treetop Guesthouse!!!,4,71,Entire home/apt,Entire house,5,0,0.5,189,$189 ,,USD,0.8,TX
715471,5,0,1,0,1,15,30.26435365,-97.74015669,Austin,Downtown,Luxury 3bd/2ba + oversized loft,7,36,Entire home/apt,Entire condominium,5,1,0.85,515,$515 ,,USD,0.92,TX
716119,1,0,1,0,1,34,30.33496455,-97.65114863,Austin,,Vintage '60s Designer ModPad loaded with extras!,3,158,Entire home/apt,Entire apartment,5,0,0.65,89,$89 ,,USD,0.85,TX
716644,1,0,0,0,1,20,30.26454694,-97.70854223,Austin,,East: Modern & Clean BR + Bath ,1,19,Private room,Private room,5,0,1,105,$105 ,,USD,1,TX
717042,1,0,0,0,1,8,30.32155641,-97.75170051,Austin,Allendale,Private and cozy guesthouse in Central Austin,3,52,Entire home/apt,Entire guesthouse,5,1,0.6,79,$79 ,,USD,0.85,TX
718929,2,0,1,0,1,44,30.27697264,-97.76247872,Austin,Old West Austin,Mindfully Magnificent on West Sixth!,4,66,Entire home/apt,Entire condominium,5,1,0.7,135,$135 ,,USD,1,TX
720369,3,0,0,1,1,25,30.29444007,-97.70330643,Austin,Mueller,3BD Row Home in Heart of City  ,8,50,Entire home/apt,Entire house,5,0,1,215,$215 ,,USD,0.85,TX
720616,3,0,0,0,0,46,30.22474389,-97.86019695,Austin,Oak Hill,Beautiful house with pool ,8,41,Entire home/apt,Entire house,4.5,0,1,435,$435 ,,USD,0.99,TX
723826,2,0,0,0,0,20,30.25946983,-97.70415329,Austin,,Art Studio with full home amenities,5,3,Entire home/apt,Entire house,5,0,0.3,325,$325 ,,USD,1,TX
723842,3,0,0,0,0,13,30.26498872,-97.73867701,Austin,,Downtown Austin Urban Loft,4,2,Entire home/apt,Entire loft,,0,1,1000,"$1,000 ",,USD,0.9,TX
723950,3,0,1,0,1,18,30.25123825,-97.72618279,Austin,Holly,"Sweet downtown home, GIGABIT net, 1 Gbps up/down!",5,42,Entire home/apt,Entire house,4.5,0,0.75,99,$99 ,,USD,0.95,TX
727715,2,0,1,0,1,20,30.30949667,-97.75256783,Austin,Rosedale,NEW Garage Apartment-Central Austin,4,48,Entire home/apt,Entire house,5,0,1,180,$180 ,,USD,1,TX
727748,4,0,0,0,0,10,30.29520248,-97.77235644,Austin,Tarrytown,ACL. Formula 1. SXSW. Perfect Home!,7,22,Entire home/apt,Entire house,5,0,0.7,700,$700 ,,USD,0.85,TX
728728,1,0,0,0,1,10,30.19595913,-97.69529769,Austin,McKinney,Fab F1/ACL with international FLAIR,2,39,Private room,Private room,5,0,1,60,$60 ,,USD,1,TX
729271,2,0,0,0,0,21,30.23932204,-97.76462664,Austin,,"Modern, Sunny Condo off South 1st",4,7,Entire home/apt,Entire house,4.5,0,1,450,$450 ,,USD,1,TX
729337,1,0,0,0,0,5,30.2377896,-97.79126702,Austin,Barton Hills,Two Bedroom Two Miles from ACL,4,0,Entire home/apt,Entire apartment,,0,1,500,$500 ,,USD,1,TX
731013,2,0,0,0,1,12,30.25388629,-97.77194575,Austin,Zilker,Private Guest House Heart of Zilker,3,109,Entire home/apt,Entire place,5,0,1,150,$150 ,,USD,0.73,TX
731418,1,0,0,0,0,11,30.27987812,-97.71554749,Austin,,Central East Side Private Studio,2,0,Entire home/apt,Entire house,,0,1,250,$250 ,,USD,1,TX
732442,3,0,0,0,0,40,30.2597674,-97.71781681,Austin,,Dwell Cover-3 Bedroom East Austin ,5,8,Entire home/apt,Entire house,5,1,1,1000,"$1,000 ",,USD,1,TX
733078,3,0,0,0,0,19,30.24402221,-97.7333834,Austin,,South Austin Ranchette for SXSW!,5,1,Entire home/apt,Entire house,,0,1,225,$225 ,,USD,1,TX
733203,8,0,0,0,0,47,30.27069851,-97.72865329,Austin,East Downtown,Historic Manor in Downtown Austin,13,137,Entire home/apt,Entire house,5,1,1,1000,"$1,000 ",,USD,0.85,TX
734163,5,0,0,0,0,16,30.18754449,-97.88884153,Austin,Circle C,Sth. Austin SXSW & F1-Perfect Spot!,10,0,Entire home/apt,Entire house,,0,1,1200,"$1,200 ",,USD,1,TX
734488,2,0,0,0,0,4,30.2783719,-97.70630517,Austin,Rosewood,East Austin House - Nothing fancy! ,7,1,Entire home/apt,Entire house,,0,1,200,$200 ,,USD,0.79,TX
734494,1,0,0,0,0,6,30.22382084,-97.78436212,Austin,,House for Formula 1 / F1 Weekend!,5,0,Entire home/apt,Entire house,,0,1,425,$425 ,,USD,0.94,TX
735775,2,0,0,0,0,5,30.18756739,-97.79019045,Austin,West Congress,2000 s.f. house for sxsw!,10,0,Entire home/apt,Entire house,,0,1,375,$375 ,,USD,1,TX
736238,7,0,0,0,0,19,30.29282814,-97.70240124,Austin,Mueller,"Cozy Austin Townhouse, Sleeps 10",10,42,Entire home/apt,Entire house,5,0,1,250,$250 ,,USD,1,TX
736274,3,0,0,0,0,30,30.26036622,-97.66795241,Austin,MLK & 183,New Home! 3 bdrm 2.5 bath. F1 READY,6,0,Entire home/apt,Entire house,,0,1,900,$900 ,,USD,1,TX
737435,,0,0,0,1,17,30.19580282,-97.69590012,Austin,McKinney,FAB F1/Festival w/ Intl. FLAIR,6,0,Entire home/apt,Entire house,,0,1,500,$500 ,,USD,1,TX
738513,1,0,0,0,0,10,30.27476718,-97.71155307,Austin,,"Spacious, Sunny, East Side Bedroom",2,20,Private room,Private room,5,0,1,59,$59 ,,USD,1,TX
738553,2,0,0,0,0,15,30.27287146,-97.71032503,Austin,,"Two Bedrooms, One Bath On East Side",4,6,Private room,Private room,4.5,0,1,115,$115 ,,USD,1,TX
742593,6,0,1,0,1,22,30.31123551,-97.73063743,Austin,Hyde Park,Cool Updated Craftsman Bungalow,10,29,Entire home/apt,Entire house,5,0,0.5,300,$300 ,,USD,0.8,TX
744442,3,0,0,0,0,11,30.22568728,-97.74008483,Austin,Parker Lane,"3BR House avail for F1 in Austin,TX",6,0,Entire home/apt,Entire house,,0,1,1250,"$1,250 ",,USD,1,TX
744480,3,0,0,0,0,10,30.22589559,-97.73940695,Austin,,"3BR House avail for F1 in Austin,TX",6,0,Entire home/apt,Entire house,,0,1,1000,"$1,000 ",,USD,0.57,TX
746317,4,0,0,0,1,21,30.25850779,-97.76985575,Austin,Zilker,Walk to Zilker Park. Amazing Location!,6,20,Entire home/apt,Entire house,5,1,0.65,165,$165 ,,USD,0.8,TX
747209,4,0,0,0,0,25,30.29741867,-97.7535831,Austin,,Central Austin Gem SXSW,6,0,Entire home/apt,Entire house,,0,1,1375,"$1,375 ",,USD,0.94,TX
747499,2,0,0,0,1,17,30.27874648,-97.7551672,Austin,Clarksville,Charming Cottage Close to Downtown,6,27,Entire home/apt,Entire house,5,1,1,210,$210 ,,USD,1,TX
750935,5,0,0,0,0,23,30.26960326,-97.72962994,Austin,,"3BR/2BA Dwntwn House, AVOID TRAFFIC",6,18,Entire home/apt,Entire house,4.5,0,0.25,300,$300 ,,USD,0.7,TX
751847,5,0,1,0,1,25,30.36049761,-97.7255024,Austin,Wooten,Newly Remodeled 4 Bedroom Home,8,57,Entire home/apt,Entire house,5,0,0.65,179,$179 ,,USD,0.8,TX
752739,2,0,1,0,1,42,30.26612564,-97.71602561,Austin,,New Modern Home in ??? of East Austin,4,13,Entire home/apt,Entire house,5,0,0.55,175,$175 ,,USD,0.73,TX
753837,1,0,0,0,0,11,30.27645676,-97.71149479,Austin,,Cozy Two-Story Home in East Austin,3,23,Entire home/apt,Entire house,5,0,1,115,$115 ,,USD,1,TX
753884,3,0,0,1,0,41,30.34313491,-97.8698769,Austin,Steiner Ranch,Modern w/Views-1 Acre-3/2.5 Central,7,28,Entire home/apt,Entire house,5,0,0.7,250,$250 ,,USD,0.9,TX
755576,3,0,0,0,0,32,30.23613173,-97.76950511,Austin,,"Modern, Clean, & Spacious House",12,5,Entire home/apt,Entire house,5,0,1,750,$750 ,,USD,1,TX
755676,2,0,1,0,0,23,30.25619789,-97.72457199,Austin,Holly,Tree House in East Austin!,4,207,Entire home/apt,Entire house,5,1,1,79,$79 ,,USD,1,TX
760677,1,0,0,0,0,4,30.19767536,-97.8255775,Austin,Cherry Creek,Warm & friendly B & B in S. Austin!,2,21,Private room,Private room,5,0,0.75,75,$75 ,,USD,0.9,TX
761955,4,0,0,0,0,33,30.24672761,-97.78456866,Austin,,Gorgeous Modern Home in Zilker,6,7,Entire home/apt,Entire house,5,0,1,1000,"$1,000 ",,USD,1,TX
762400,7,0,0,0,1,13,30.27829363,-97.75603656,Austin,Old West Austin,"Large Downtown Area Home, Sleeps 10",10,65,Entire home/apt,Entire house,5,0,0.5,720,$720 ,,USD,0.9,TX
763084,6,0,0,0,0,28,30.29610907,-97.77272021,Austin,,SXSW Central Austin Home,10,1,Entire home/apt,Entire house,,0,1,1999,"$1,999 ",,USD,1,TX
765098,2,0,0,0,0,16,30.24684083,-97.74143148,Austin,,Historic Apartment Travis Heights,4,17,Entire home/apt,Entire apartment,5,0,0.85,150,$150 ,,USD,1,TX
765117,1,0,0,0,0,8,30.21437149,-97.81551335,Austin,,"F1 FANS  S. Austin, 6 mi to capital",3,0,Private room,Private room,,0,1,99,$99 ,,USD,1,TX
765450,9,0,0,0,1,30,30.32167705,-97.73783813,Austin,Brentwood,The Coffey Grounds,9,26,Entire home/apt,Entire house,5,1,0.8,225,$225 ,,USD,1,TX
767425,5,0,0,0,0,24,30.3293266,-97.73308431,Austin,Brentwood,3BR Stylish New Austin Modern,6,26,Entire home/apt,Entire house,4.5,0,1,114,$114 ,,USD,1,TX
768730,1,0,0,0,1,15,30.267347,-97.72459936,Austin,,Inn at the Old School,2,28,Private room,Private room,5,0,0.53,155,$155 ,,USD,1,TX
771066,2,0,0,0,0,11,30.23685275,-97.71249256,Austin,,Holidays/SXSW 2 miles from Downtown,5,7,Entire home/apt,Entire apartment,5,1,1,185,$185 ,,USD,0.54,TX
771437,1,0,0,0,0,5,30.22229821,-97.78359725,Austin,,S. Austin Home,2,7,Private room,Private room,5,0,1,100,$100 ,,USD,1,TX
772359,4,0,0,0,0,17,30.26510849,-97.71767747,Austin,East Downtown,Hip East Austin Home!,8,6,Entire home/apt,Entire house,5,0,0.45,700,$700 ,,USD,0.9,TX
772452,3,0,0,0,1,20,30.23076858,-97.73832931,Austin,,"Hip, spacious 3/2 mins to Downtown",6,16,Entire home/apt,Entire house,4.5,0,1,400,$400 ,,USD,1,TX
775050,2,0,0,0,0,7,30.20260827,-97.66733882,Austin,,SXSW House 15 min Downtown,5,1,Entire home/apt,Entire house,,0,1,450,$450 ,,USD,1,TX
776441,1,0,0,0,1,5,30.26711762,-97.72304232,Austin,,Inn at Old School Natalie's Room,2,21,Private room,Private room,5,0,1,135,$135 ,,USD,1,TX
776649,8,0,0,0,1,24,30.24373343,-97.74025381,Austin,Travis Heights,Huge house 15mins walk to Downtown,12,20,Entire home/apt,Entire house,5,1,0.75,695,$695 ,,USD,1,TX
776713,2,0,0,0,1,28,30.21224175,-97.78448723,Austin,South Manchaca,Amazing Sunlight-filled House!,6,63,Entire home/apt,Entire house,5,0,0.75,100,$100 ,,USD,0.88,TX
778502,3,0,0,0,0,13,30.22667246,-97.69766537,Austin,Montopolis,Cozy home in East Austin ,10,38,Entire home/apt,Entire house,4.5,0,0.6,150,$150 ,,USD,1,TX
780224,4,0,0,0,0,25,30.26604655,-97.74131268,Austin,Downtown,"Location, Location, Location! Sleep 6 in 4 beds!",6,76,Entire home/apt,Entire condominium,4.5,1,0.7,229,$229 ,,USD,0.85,TX
781716,5,0,1,1,0,45,30.24407854,-97.76197046,Austin,Bouldin Creek,Atomic Ranch in Nucleus of S Austin,8,285,Entire home/apt,Entire house,5,1,1,125,$125 ,,USD,0.8,TX
783943,1,0,0,0,0,20,30.22564295,-97.69151155,Austin,Montopolis,Private Room/5 miles from DT,2,20,Private room,Private room,4.5,0,1,60,$60 ,,USD,1,TX
784944,3,0,1,1,1,34,30.12541184,-97.81314411,Austin,,"Onion Creek Cottage, Manchaca, TX",6,9,Entire home/apt,Entire house,5,1,0.49,155,$155 ,,USD,0.8,TX
785270,1,0,1,0,1,21,30.29087118,-97.70169787,Austin,Mueller,"The Darlington Arms, Central Austin",2,96,Entire home/apt,Entire apartment,5,0,0.65,68,$68 ,,USD,0.8,TX
785963,1,0,0,0,1,10,30.24778189,-97.76286622,Austin,Bouldin Creek,Bouldin Cottage,2,25,Entire home/apt,Entire guesthouse,4.5,1,0.75,150,$150 ,,USD,0.85,TX
785992,1,0,0,0,0,4,30.25063286,-97.7742153,Austin,,Cute condo near Zilker Park/ACL,3,27,Entire home/apt,Entire apartment,5,0,0.81,89,$89 ,,USD,1,TX
789994,1,0,0,0,0,5,30.32529565,-97.68139981,Austin,St. Johns,"Private room in 3 BR condo Austin, TX",2,0,Private room,Private room,,0,0.8,125,$125 ,,USD,0.92,TX
790702,4,0,0,0,0,19,30.42097473,-97.7282488,Austin,Angus Valley,ACL! Nice 3Bd/2Bth IBM/NI/Domain ,6,0,Entire home/apt,Entire house,,1,1,350,$350 ,,USD,1,TX
793345,5,0,0,0,0,19,30.37719283,-97.80660254,Austin,Long Canyon,2 acre retreat in Austin,12,1,Entire home/apt,Entire house,,0,1,1500,"$1,500 ",,USD,1,TX
793723,2,0,0,0,1,30,30.25493802,-97.78078951,Austin,,2 Story Whole House (Apt. Attached) Private/Zilker,4,0,Entire home/apt,Entire house,,0,1,350,$350 ,,USD,1,TX
801521,3,0,0,0,0,25,30.23307436,-97.76085863,Austin,Dawson,Fantastic SOCO Studio,5,21,Entire home/apt,Entire loft,5,0,0.5,100,$100 ,,USD,0.85,TX
813709,1,0,0,0,1,24,30.30211682,-97.72900831,Austin,Hyde Park,Cozy Bright Hyde Park Guest House,2,32,Entire home/apt,Entire house,5,0,0.55,97,$97 ,,USD,0.9,TX
814908,7,0,0,0,0,32,30.25243297,-97.77387102,Austin,Zilker,Lap of Luxury Central Austin Gem!,10,46,Entire home/apt,Entire house,4.5,1,1,1350,"$1,350 ",,USD,1,TX
815310,4,0,0,0,0,16,30.31766249,-97.71832255,Austin,,SXSW-Hip in Hyde Park!  Central ATX,5,2,Entire home/apt,Entire house,,1,1,1250,"$1,250 ",,USD,1,TX
819386,4,0,0,0,0,11,30.25361596,-97.70916578,Austin,,East 3rd Close to Everything SXSW,5,2,Entire home/apt,Entire house,,1,0.4,150,$150 ,,USD,0.7,TX
825940,1,0,0,0,0,19,30.23989242,-97.77596185,Austin,,Quiet central Austin room with bath,2,27,Private room,Private room,5,0,1,58,$58 ,,USD,1,TX
826750,8,0,1,0,0,31,30.44430115,-97.82518969,Austin,Long Canyon,"Fabulous, Fun! 2 Pools! 5 Bedrooms, Great Rate!",10,11,Entire home/apt,Entire house,4.5,0,0.52,349,$349 ,,USD,0.88,TX
830896,1,0,0,0,0,22,30.24290088,-97.72576864,Austin,East Riverside,One room for Rent-  SXSW!,2,7,Private room,Private room,4.5,0,1,190,$190 ,,USD,1,TX
842382,6,0,0,0,0,32,30.26391655,-97.74008949,Austin,Downtown,Modern 3BR Downtown Condo W/Balcony,8,31,Entire home/apt,Entire apartment,5,1,0.6,420,$420 ,,USD,0.85,TX
846780,2,0,1,0,1,28,30.25262141,-97.7708326,Austin,Zilker,deco chic 2/1 cottage - zilker/sola,5,122,Entire home/apt,Entire house,5,0,0.67,145,$145 ,,USD,0.8,TX
850518,3,0,1,1,1,32,30.26348238,-97.72020428,Austin,East Downtown,Prime east-side location,4,45,Entire home/apt,Entire house,5,0,0.8,150,$150 ,,USD,0.85,TX
860792,3,0,0,0,0,24,30.25976528,-97.76296637,Austin,,Cool Zip 78704 Zilker Bungalow,6,25,Entire home/apt,Entire house,5,0,0.3,595,$595 ,,USD,1,TX
864954,9,0,0,0,0,56,30.26607476,-97.74292123,Austin,Downtown,"Location,Location, Location! Sleep 10 in 9 beds!",10,84,Entire home/apt,Entire apartment,4.5,1,0.7,459,$459 ,,USD,0.8,TX
867123,2,0,0,0,1,24,30.24985882,-97.7213299,Austin,,Eastside Studio with Bikes & Ping Pong,3,31,Entire home/apt,Entire apartment,5,0,1,125,$125 ,,USD,1,TX
869081,2,0,0,0,0,33,30.34389997,-97.73040082,Austin,Crestview,Beautiful Backyard Garage Apartment,3,47,Entire home/apt,Entire apartment,5,0,1,150,$150 ,,USD,1,TX
870946,1,0,0,0,0,5,30.22579853,-97.76398225,Austin,,"Central to Downtown A,TX Apartment",2,59,Entire home/apt,Entire apartment,5,0,1,85,$85 ,,USD,1,TX
877295,1,0,0,0,0,12,30.25405821,-97.70983025,Austin,,Neighborhood Nook-1 Room Available,2,9,Private room,Private room,4.5,0,1,50,$50 ,,USD,0.9,TX
879070,2,0,0,0,1,12,30.32056128,-97.74949557,Austin,Allendale,Harmony House (room) Central Austin,2,105,Private room,Private room,5,0,1,59,$59 ,,USD,1,TX
880568,,0,0,0,0,13,30.33973001,-97.71056824,Austin,Highland,4/2 Central Austin House for SXSW,8,0,Entire home/apt,Entire house,,0,1,700,$700 ,,USD,1,TX
882057,5,0,0,0,0,34,30.25713562,-97.75690274,Austin,Bouldin Creek,Bouldin luxury walk to everything,10,23,Entire home/apt,Entire house,5,0,1,620,$620 ,,USD,1,TX
883802,1,0,0,0,0,28,30.27203691,-97.72384479,Austin,East Downtown,Urban Homestead w/ Chickens & Bikes,2,199,Private room,Private room,5,1,1,75,$75 ,,USD,0.85,TX
883970,1,0,0,0,0,24,30.24575327,-97.74800373,Austin,Travis Heights,New Apt in excellent SOCO location!,2,8,Entire home/apt,Entire apartment,5,0,0.44,175,$175 ,,USD,0.86,TX
887228,5,0,0,0,0,23,30.25058281,-97.77015236,Austin,,Charming 3/2 near Downtown & SXSW Festival,6,2,Entire home/apt,Entire house,,0,1,525,$525 ,,USD,0.95,TX
890870,3,0,0,0,0,1,30.20169819,-97.77229935,Austin,East Congress,Private Bedroom with Bath for SXSW,4,0,Shared room,Shared room,,0,1,800,$800 ,,USD,1,TX
