,airbnb_id,amount_formatted,beds,can_instant_book,currency,is_business,is_rebookable,is_superhost,lat,lng,localized_city,localized_neighborhood,monthly_price_factor,name,person_capacity,picture_count,rate_amount,reviews_count,room_type,space_type,star_rating,weekly_price_factor
344,11968530.0,$80,5.0,1.0,USD,0.0,0.0,1.0,35.08420199067512,-106.64189180860996,Albuquerque,,0.9,★ Casa Cholla ♡ Family friendly Downtown ★,7.0,46.0,80.0,289.0,Entire home/apt,Entire house,5.0,0.9
345,14853743.0,$60,1.0,0.0,USD,0.0,0.0,0.0,35.238881358922946,-106.5996141843441,Corrales,,1.0,"Quaint, tranquil setting in rural village",2.0,11.0,60.0,3.0,Private room,Private room,5.0,0.7
346,19195032.0,$99,2.0,1.0,USD,0.0,0.0,1.0,35.07565771435606,-106.62135521646131,Albuquerque,,0.75,The Shop Loft,4.0,15.0,99.0,32.0,Entire home/apt,Entire loft,5.0,0.9
347,28788350.0,$95,1.0,1.0,USD,0.0,0.0,0.0,35.134233566458455,-106.65679710070236,Albuquerque,,0.51,Casa Guadalupe,4.0,13.0,95.0,1.0,Entire home/apt,Entire guest suite,,0.79
348,12190112.0,$75,2.0,0.0,USD,0.0,0.0,1.0,35.07151920790067,-106.60964037386579,Albuquerque,,0.9,Nob Hill Apartment 5 mins. from airport,3.0,36.0,75.0,236.0,Entire home/apt,Entire loft,5.0,0.95
349,26814221.0,$93,1.0,1.0,USD,0.0,0.0,0.0,35.02024932309984,-106.33613868332807,Tijeras,,0.64,Cibola Casita - Albuquerque East Mountains,3.0,29.0,93.0,2.0,Entire home/apt,Entire guesthouse,,0.84
350,21052660.0,$250,3.0,1.0,USD,0.0,0.0,0.0,35.18292708045021,-106.51105157892711,Albuquerque,,0.85,Beautiful Southwestern home in Northeast Heights.,6.0,15.0,250.0,10.0,Entire home/apt,Entire house,5.0,0.9
351,16674144.0,$169,4.0,1.0,USD,0.0,0.0,1.0,35.08992673784674,-106.59738890832206,Albuquerque,,0.85,UNM Marble House,6.0,17.0,169.0,28.0,Entire home/apt,Entire house,5.0,0.9
352,21159350.0,$150,3.0,0.0,USD,0.0,0.0,1.0,35.078411,-106.608879,Albuquerque,,0.5,ABQ Casita - Private Guest house behind residence,4.0,26.0,150.0,16.0,Entire home/apt,Entire guesthouse,5.0,0.75
353,8914517.0,$99,7.0,0.0,USD,0.0,0.0,1.0,35.157616510582294,-106.6420564942828,Los Ranchos de Albuquerque,,0.52,Byrd's Nest Balloon Bungalow,10.0,24.0,99.0,31.0,Entire home/apt,Entire house,5.0,0.86
354,29059424.0,$150,1.0,1.0,USD,0.0,0.0,0.0,35.09593979400074,-106.4837081518325,Albuquerque,,1.0,Chris and Connie's Foothills home Bedroom 2,2.0,14.0,150.0,1.0,Private room,Private room,,1.0
355,28958349.0,$100,2.0,1.0,USD,0.0,0.0,0.0,35.12094577985041,-106.59141390845723,Albuquerque,,1.0,Charming centrally located home  .,8.0,10.0,100.0,1.0,Entire home/apt,Entire apartment,,0.85
356,4729803.0,$125,3.0,1.0,USD,0.0,0.0,1.0,35.095397415334546,-106.66547586377472,Albuquerque,,0.66,Historic Adobe Complex by Old Town,6.0,14.0,125.0,40.0,Entire home/apt,Entire house,5.0,0.86
357,23999282.0,$45,1.0,1.0,USD,0.0,0.0,1.0,35.07759606545948,-106.6453322341389,Albuquerque,,1.0,"Spacious, Private & Cozy Downtown Studio",2.0,12.0,45.0,59.0,Entire home/apt,Entire guest suite,5.0,1.0
358,22580002.0,$60,2.0,1.0,USD,0.0,0.0,0.0,35.07647835675681,-106.61943202244785,Albuquerque,,0.72,Adobe Studio Casita - University Neighborhood,4.0,14.0,60.0,15.0,Entire home/apt,Entire guesthouse,5.0,0.88
359,28921879.0,$27,2.0,1.0,USD,0.0,0.0,0.0,34.739045945460504,-106.70628561899412,Los Lunas,,0.65,Affordable temporary home,2.0,11.0,27.0,0.0,Private room,Private room,,0.85
360,19312635.0,$32,1.0,1.0,USD,0.0,0.0,1.0,35.08093473682134,-106.58494191531007,Albuquerque,,0.8,Cute room in 2 story loft with spiral staircase,3.0,5.0,32.0,56.0,Private room,Private room,5.0,0.9
361,26712936.0,$42,1.0,1.0,USD,0.0,0.0,0.0,35.08506421471982,-106.62829078155377,Albuquerque,,0.7,Private room&bath in Dwntwn ABQ/Famous Route66,6.0,16.0,42.0,17.0,Private room,Private room,4.5,0.8
362,1906576.0,$50,1.0,0.0,USD,0.0,0.0,1.0,35.065707576113674,-106.57325460692711,Albuquerque,,1.0,Private Room with kitchenette - a Studio,2.0,5.0,50.0,2.0,Private room,Private room,,0.82
363,28935132.0,$60,3.0,1.0,USD,0.0,0.0,0.0,35.13481303032858,-106.52951241177543,Albuquerque,,1.0,Angi's Place,5.0,7.0,60.0,4.0,Entire home/apt,Entire house,5.0,1.0
364,22344747.0,$30,1.0,0.0,USD,0.0,0.0,1.0,35.07008675186802,-106.62344422145216,Albuquerque,,1.0,Studio G: Artist Haven Loft,3.0,17.0,30.0,10.0,Private room,Private room,5.0,1.0
365,20696543.0,$57,1.0,0.0,USD,0.0,0.0,0.0,35.09779,-106.603905,Albuquerque,,0.85,The Roxbury Garden 04B,2.0,6.0,57.0,0.0,Entire home/apt,Entire apartment,,0.9
366,18841601.0,$22,1.0,0.0,USD,0.0,0.0,1.0,35.19911654508081,-106.67701479716554,Albuquerque,,0.95,Cozy Sun-Filled Bedroom near Cottonwood Mall,1.0,4.0,22.0,21.0,Private room,Private room,5.0,0.97
367,4161592.0,$59,1.0,0.0,USD,0.0,0.0,0.0,35.10815439164535,-106.53701167936107,Albuquerque,,1.0,Beautiful Room in Lovely Home!,2.0,7.0,59.0,9.0,Private room,Private room,5.0,0.85
368,18771114.0,$25,14.0,1.0,USD,0.0,0.0,0.0,35.13117103588902,-106.36823178426643,Cedar Crest,,0.9,Cedar Crest Inn & Hostel (Dorm),14.0,18.0,25.0,24.0,Shared room,Shared room,5.0,0.9
369,23527405.0,$60,2.0,1.0,USD,0.0,0.0,1.0,35.11072542379144,-106.59712193278739,Albuquerque,,0.95,Villa Simpatico,4.0,13.0,60.0,70.0,Entire home/apt,Entire house,5.0,0.97
370,23230536.0,$109,2.0,1.0,USD,0.0,0.0,0.0,35.10495364788514,-106.6715532153155,Albuquerque,,1.0,Best Western Plus Rio Grande Inn,4.0,4.0,109.0,2.0,Private room,Hotel room,,1.0
371,15141847.0,$60,1.0,0.0,USD,0.0,0.0,0.0,35.0652887476213,-106.59647891580504,Albuquerque,,1.0,Modern House in leafy old Neighborhood,2.0,13.0,60.0,7.0,Private room,Private room,5.0,0.8
372,27201106.0,$45,1.0,0.0,USD,0.0,0.0,0.0,35.07794384665339,-106.63345101890552,Albuquerque,,0.85,Roxbury South 10,2.0,6.0,45.0,7.0,Entire home/apt,Entire apartment,5.0,0.9
373,20390884.0,$172,3.0,0.0,USD,0.0,0.0,0.0,35.07634763154224,-106.62830333420614,Albuquerque,,1.0,Charming Apt by CNM/UNM & Film Production offices,5.0,9.0,172.0,0.0,Entire home/apt,Entire apartment,,1.0
374,29122368.0,$100,1.0,1.0,USD,0.0,0.0,0.0,35.0685405161786,-106.26781699094677,Tijeras,,0.9,Spirit Horse Casita on the Turquoise Trail,2.0,25.0,100.0,0.0,Entire home/apt,Entire cottage,,0.9
375,18023083.0,$55,3.0,1.0,USD,0.0,0.0,1.0,34.952542981971035,-106.71100120767531,Albuquerque,,0.85,Contemporary Studio in Natural Oasis,4.0,32.0,55.0,115.0,Entire home/apt,Entire guesthouse,5.0,0.9
376,19457528.0,$82,2.0,0.0,USD,0.0,0.0,1.0,35.22882617347221,-106.641237228788,Corrales,,0.75,Corrales Retreat; views-horses-vineyards-solitude!,4.0,20.0,82.0,9.0,Private room,Private room,5.0,0.9
377,24397318.0,$70,3.0,1.0,USD,0.0,0.0,1.0,35.07612655709364,-106.59927951335145,Albuquerque,,1.0,Behind the Adobe Wall,6.0,22.0,70.0,20.0,Entire home/apt,Entire house,5.0,1.0
378,28751978.0,$100,3.0,1.0,USD,0.0,0.0,0.0,35.049462952828875,-106.67546931959933,Albuquerque,,0.5,At Evergreen,5.0,8.0,100.0,4.0,Entire home/apt,Entire house,4.5,0.5
379,21263994.0,$349,1.0,1.0,USD,0.0,0.0,0.0,35.188995030013636,-106.73167161630445,Albuquerque,,1.0,"Cozy , clean private bedroom",2.0,5.0,349.0,0.0,Private room,Private room,,1.0
380,4124430.0,$135,6.0,1.0,USD,0.0,0.0,0.0,35.08134963182905,-106.6536941500878,Albuquerque,,1.0,Railroad Inn,11.0,44.0,135.0,25.0,Entire home/apt,Entire house,4.5,1.0
381,8193196.0,$180,7.0,0.0,USD,0.0,0.0,0.0,35.232039928361054,-106.6080054841258,Corrales,,0.55,Large but Cozy Home in Corrales NM,10.0,20.0,180.0,16.0,Entire home/apt,Entire house,5.0,0.84
382,28548697.0,$77,4.0,1.0,USD,0.0,0.0,0.0,35.169819179019505,-106.31718803437768,Sandia Park,,0.7,Albuquerque East Mountains,7.0,18.0,77.0,1.0,Entire home/apt,Entire house,,0.85
383,14569986.0,$69,2.0,0.0,USD,0.0,0.0,1.0,35.07972908993719,-106.37377363012415,Tijeras,,0.55,Artista De La Luna Casa at Sunny Mellow Villa,3.0,90.0,69.0,97.0,Entire home/apt,Entire house,5.0,0.86
384,25079435.0,$50,3.0,1.0,USD,0.0,0.0,0.0,35.08474748550014,-106.66767380044062,Albuquerque,,1.0,Master Suite #2 in Killer Pad close to EVERYTHING!,2.0,16.0,50.0,14.0,Private room,Private room,4.5,1.0
385,19163283.0,$55,2.0,1.0,USD,0.0,0.0,1.0,35.16683532522815,-106.63603234291391,Los Ranchos de Albuquerque,,0.85,North Valley Adobe Casita,3.0,8.0,55.0,40.0,Entire home/apt,Entire house,5.0,0.9
386,8721101.0,$100,2.0,0.0,USD,0.0,0.0,1.0,35.30877469710538,-106.42789351056686,Placitas,,0.8,2br Placitas home,4.0,21.0,100.0,97.0,Entire home/apt,Entire bungalow,5.0,0.85
387,29261329.0,$44,1.0,0.0,USD,0.0,0.0,0.0,35.10711876054955,-106.54100526199595,Albuquerque,,0.8,123 Comfortable Space 1 BR Apt,3.0,9.0,44.0,0.0,Entire home/apt,Entire apartment,,0.85
388,24163566.0,$50,2.0,0.0,USD,0.0,0.0,0.0,35.24907111078896,-106.69092457485637,Rio Rancho,,1.0,Entire Home in Rio Rancho -  1 BR / 1 BA,4.0,24.0,50.0,0.0,Entire home/apt,Entire house,,1.0
389,20284661.0,$445,4.0,0.0,USD,0.0,0.0,0.0,35.193819957812835,-106.73412644679857,Albuquerque,,0.85,Paradise on the West Side,7.0,35.0,445.0,2.0,Entire home/apt,Entire house,,0.9
390,27028406.0,$55,11.0,1.0,USD,0.0,0.0,0.0,35.24842366339257,-106.70805165194287,Rio Rancho,,0.77,Movie Theatre Inn.,15.0,46.0,55.0,9.0,Entire home/apt,Entire house,5.0,0.8
391,13493488.0,$85,1.0,0.0,USD,0.0,0.0,1.0,35.03218185720006,-106.2566168913669,Edgewood,,1.0,Luxury Yurt Glamping in the East Mountains,2.0,31.0,85.0,88.0,Entire home/apt,Yurt,5.0,0.87
392,13601668.0,$17,2.0,1.0,USD,0.0,0.0,1.0,35.157999275863794,-106.69817967525366,Albuquerque,,0.9,Welcome to the Southwest (Twin Bed trundle ),3.0,6.0,17.0,63.0,Private room,Private room,5.0,1.0
393,23288407.0,$232,6.0,1.0,USD,0.0,0.0,0.0,35.08437530843308,-106.1543091320006,Edgewood,,1.0,Historic Edgewood 'Prairie Home' - 5 Mins to Town!,9.0,29.0,232.0,2.0,Entire home/apt,Entire house,,1.0
394,28480907.0,$247,4.0,1.0,USD,0.0,0.0,0.0,35.087674293731894,-106.60950615281038,Albuquerque,,0.52,Albuquerque House,7.0,12.0,247.0,2.0,Entire home/apt,Entire house,,0.68
395,21216170.0,$50,1.0,1.0,USD,0.0,0.0,0.0,35.126286641138655,-106.59969896571002,Albuquerque,,0.8,Room/house near Baloon Fiesta and Women's hospital,1.0,12.0,50.0,2.0,Private room,Private room,,0.9
396,12581463.0,$97,3.0,1.0,USD,0.0,0.0,0.0,35.15398916025219,-106.53852669662388,Albuquerque,,0.51,Golf course cottage,8.0,4.0,97.0,1.0,Entire home/apt,Entire house,,0.79
397,28662201.0,$50,1.0,1.0,USD,0.0,0.0,0.0,35.235954842598154,-106.62642587685107,Corrales,,0.8,Casa Girasol Corrales,2.0,12.0,50.0,6.0,Private room,Private room,5.0,0.9
398,21122956.0,$45,1.0,1.0,USD,0.0,0.0,0.0,35.185792209218256,-106.4953930232931,Albuquerque,,0.65,Private Space with Spectacular Views & Easy Access,3.0,15.0,45.0,9.0,Private room,Private room,5.0,0.8
399,22327888.0,$100,3.0,0.0,USD,0.0,0.0,1.0,35.11198638721581,-106.63497153386525,Albuquerque,,0.75,Casa Martin,4.0,6.0,100.0,18.0,Entire home/apt,Entire townhouse,5.0,0.8
400,9413110.0,$38,1.0,0.0,USD,0.0,0.0,0.0,35.13688639924694,-106.60252454863509,Albuquerque,,0.75,Cozy and Simple Office Hideaway,3.0,22.0,38.0,21.0,Private room,Private room,5.0,0.85
401,26363357.0,$73,6.0,0.0,USD,0.0,0.0,1.0,35.06404406576014,-106.61753571287068,Albuquerque,,0.53,Mi Casa Family Retreat to The Land of Enchantment,7.0,19.0,73.0,2.0,Entire home/apt,Entire house,,0.79
402,8668575.0,$45,1.0,0.0,USD,0.0,0.0,0.0,35.25649738155682,-106.67636632808032,Rio Rancho,,1.0,High Desert Tranquility,2.0,7.0,45.0,4.0,Private room,Private room,5.0,1.0
403,18770545.0,$45,1.0,1.0,USD,0.0,0.0,0.0,35.13268476651991,-106.36810496157355,Cedar Crest,,0.9,Cedar Crest Inn & Hostel (Double),3.0,17.0,45.0,7.0,Private room,Private room,4.0,0.9
404,27925547.0,$98,4.0,1.0,USD,0.0,0.0,0.0,35.09582034605459,-106.7459358720655,Albuquerque,,0.7,"Northwest ABQ, 2 minutes to I-40, Whole house",7.0,24.0,98.0,3.0,Entire home/apt,Entire house,4.5,0.85
405,25920873.0,$425,3.0,1.0,USD,0.0,0.0,0.0,35.25710543002131,-106.668721145159,Rio Rancho,,1.0,15 min to Balloon Fiesta Park - Pool and Hot Tub!,6.0,15.0,425.0,2.0,Entire home/apt,Entire house,,1.0
406,28208974.0,$100,3.0,1.0,USD,0.0,0.0,0.0,35.098975163430296,-106.7278987977832,Albuquerque,,0.42,Balloon fiesta & Travel RN housing.,5.0,19.0,100.0,1.0,Entire home/apt,Entire house,,0.8
407,4341365.0,$45,1.0,0.0,USD,0.0,0.0,1.0,35.14273581335687,-106.56076368559184,Albuquerque,,0.58,"Quiet, Convenient, 2300sf home 1BR",2.0,4.0,45.0,18.0,Private room,Private room,5.0,0.87
408,25803399.0,$75,3.0,1.0,USD,0.0,0.0,1.0,35.107341921935046,-106.54120949579239,Albuquerque,,0.87,Spacious 2 Bedroom Apt 111,5.0,7.0,75.0,3.0,Entire home/apt,Entire apartment,4.5,0.84
409,28442444.0,$195,4.0,1.0,USD,0.0,0.0,0.0,35.11342565824081,-106.57941564498087,Albuquerque,,0.8,Spacious Mid-century Mossman Home,8.0,18.0,195.0,0.0,Entire home/apt,Entire house,,1.0
410,21161079.0,$75,2.0,1.0,USD,0.0,0.0,0.0,35.25401005229468,-106.65148731300721,Rio Rancho,,0.7,2 Bedroom Apartment - Rio Rancho,4.0,11.0,75.0,14.0,Entire home/apt,Entire apartment,5.0,0.9
411,27852956.0,$35,1.0,0.0,USD,0.0,0.0,0.0,35.16096338443009,-106.28924740721898,Sandia Park,,1.0,Zen East Mountains Loft,2.0,19.0,35.0,9.0,Private room,Private room,5.0,1.0
412,28271820.0,$200,1.0,1.0,USD,0.0,0.0,0.0,35.14072903299114,-106.54287191973846,Albuquerque,,1.0,Vista Alegre,4.0,8.0,200.0,2.0,Entire home/apt,Entire guesthouse,,1.0
413,26785243.0,$79,2.0,1.0,USD,0.0,0.0,1.0,35.05884884693311,-106.58973675781458,Albuquerque,,1.0,"Modern, clean 2 Bedroom, 2 Bath Apartment",4.0,44.0,79.0,8.0,Entire home/apt,Entire apartment,5.0,0.88
414,8471760.0,$75,2.0,0.0,USD,0.0,0.0,1.0,35.08626242436955,-106.60185342302931,Albuquerque,,0.7,Cozy Contemporary Nob Hill Casita,4.0,22.0,75.0,75.0,Entire home/apt,Entire bungalow,5.0,0.93
415,25262825.0,$109,2.0,1.0,USD,0.0,0.0,1.0,35.089485981384556,-106.65538184332648,Albuquerque,,1.0,Mauger Estate B&B Economy 3rd floor Queen (3B),3.0,57.0,109.0,8.0,Private room,Private room,5.0,1.0
416,18077138.0,$40,1.0,0.0,USD,0.0,0.0,0.0,35.3045191164944,-106.59277358703284,Rio Rancho,,1.0,Brae Mar West!   Mountain Views the Sandias!,2.0,13.0,40.0,14.0,Private room,Private room,5.0,1.0
417,19366291.0,$73,3.0,0.0,USD,0.0,0.0,1.0,35.06343149696287,-106.58747317574337,Albuquerque,,0.75,"Heart&Soul Home w/2bdrm, Sunny Yard & Porch",6.0,20.0,73.0,26.0,Entire home/apt,Entire house,5.0,0.85
418,28253299.0,$45,2.0,0.0,USD,0.0,0.0,0.0,34.85645957478518,-106.70585775554908,Bosque Farms,,1.0,Casita del Truenos,4.0,13.0,45.0,0.0,Entire home/apt,Farm stay,,1.0
419,17992699.0,$55,1.0,1.0,USD,0.0,0.0,1.0,35.07822230195194,-106.60827816791215,Albuquerque,,0.5,Serenity in the heart of Nob Hill Silver,2.0,18.0,55.0,22.0,Entire home/apt,Entire apartment,5.0,0.75
420,27599320.0,$62,2.0,1.0,USD,0.0,0.0,1.0,35.10166644513528,-106.61659516534887,Albuquerque,,1.0,Danish Modern Luxury Spa Retreat,3.0,17.0,62.0,32.0,Entire home/apt,Entire guest suite,5.0,0.87
421,7782319.0,$75,2.0,0.0,USD,0.0,0.0,1.0,35.17334601042159,-106.62782602233902,Albuquerque,,1.0,Red Door Casita,3.0,28.0,75.0,167.0,Entire home/apt,Entire guesthouse,5.0,1.0
422,21683780.0,$49,2.0,0.0,USD,0.0,0.0,1.0,35.08465286170892,-106.65859829610707,Albuquerque,,0.75,2 Rooms Available Downtown Near EVERYTHING!,4.0,14.0,49.0,13.0,Private room,Private room,5.0,1.0
423,28843582.0,$35,1.0,0.0,USD,0.0,0.0,0.0,35.07008123175353,-106.61324242327832,Albuquerque,,0.7,Quiet Nobhill home,2.0,9.0,35.0,6.0,Private room,Private room,5.0,0.9
424,16001961.0,$250,3.0,0.0,USD,0.0,0.0,1.0,35.13736436842765,-106.54189937684085,Albuquerque,,0.8,NE HEIGHTS -- GORGEOUS HOME IN BEST LOCATION!!,8.0,6.0,250.0,2.0,Entire home/apt,Entire house,,0.9
425,8682547.0,$85,2.0,1.0,USD,0.0,0.0,1.0,35.060416364763235,-106.49227220225875,Albuquerque,,1.0,Delux Foothills Apartment,4.0,11.0,85.0,57.0,Entire home/apt,Entire townhouse,5.0,1.0
426,15702957.0,$60,1.0,1.0,USD,0.0,0.0,0.0,35.10458947581246,-106.67589338637012,Albuquerque,,0.6,"Just north of Old Town, Near I-40 & Rio Grande",2.0,10.0,60.0,0.0,Private room,Private room,,0.79
427,9511209.0,$449,10.0,0.0,USD,0.0,0.0,0.0,35.061989,-106.503922,Albuquerque,,1.0,"Spacious Urban Retreat w/ POOL, Hot Tub & Mt Views",16.0,83.0,449.0,78.0,Entire home/apt,Entire house,4.5,1.0
428,29121078.0,$250,2.0,1.0,USD,0.0,0.0,0.0,35.08544933351173,-106.6511226333859,Albuquerque,,1.0,"Large room, for 4+ people, with balcony!",4.0,7.0,250.0,1.0,Private room,Hotel room,,0.79
429,20622218.0,$1000,5.0,0.0,USD,0.0,0.0,0.0,35.151722709133004,-106.66182906133962,Los Ranchos de Albuquerque,,1.0,Grand Estate for Balloon Fiesta,9.0,16.0,1000.0,1.0,Entire home/apt,Entire house,,1.0
430,16164306.0,$49,2.0,0.0,USD,0.0,0.0,0.0,35.10281407443562,-106.51871814758667,Albuquerque,,1.0,Northeast Heights Home on the Bike Path,4.0,16.0,49.0,5.0,Entire home/apt,Entire house,5.0,1.0
431,18161495.0,$45,1.0,0.0,USD,0.0,0.0,1.0,35.05435715588024,-106.66967184142275,Albuquerque,,1.0,Albuquerque Guest house,2.0,15.0,45.0,12.0,Entire home/apt,Entire guesthouse,5.0,0.79
432,7308156.0,$88,2.0,0.0,USD,0.0,0.0,0.0,35.18459167667602,-106.63479059100305,Albuquerque,,0.56,guesthouse in tranquil N Valley,4.0,7.0,88.0,20.0,Entire home/apt,Entire house,4.5,0.85
433,8206896.0,$52,1.0,0.0,USD,0.0,0.0,0.0,35.097923,-106.604164,Albuquerque,,0.85,The Roxbury 8,2.0,13.0,52.0,12.0,Entire home/apt,Entire apartment,5.0,0.9
434,26834947.0,$30,1.0,0.0,USD,0.0,0.0,1.0,35.100886225421995,-106.67325934176054,Albuquerque,,1.0,Old Town Casita Shared Bdrm/Bathroom BOTTOM Bunk,2.0,11.0,30.0,0.0,Shared room,Shared room,,1.0
435,26687704.0,$40,1.0,0.0,USD,0.0,0.0,0.0,35.18606603791324,-106.53445587710678,Albuquerque,,1.0,Carlita’s Hideaway: Scenic view by Balloon Fiesta,2.0,9.0,40.0,2.0,Private room,Private room,,1.0
436,28613475.0,$100,4.0,1.0,USD,0.0,0.0,0.0,35.11619759079098,-106.63635174445967,Albuquerque,,1.0,Secluded Cottage in the North Valley,4.0,9.0,100.0,1.0,Entire home/apt,Entire bungalow,,1.0
437,24527458.0,$49,2.0,0.0,USD,0.0,0.0,0.0,35.077677025733074,-106.6171982948053,Albuquerque,,0.9,Cozy UNM Casita/Nob Hill Duplex,2.0,16.0,49.0,9.0,Entire home/apt,Entire apartment,4.5,0.95
438,1909665.0,$70,1.0,0.0,USD,0.0,0.0,1.0,35.08021699267573,-106.64054320063516,Albuquerque,,0.8,Beautiful Loft - UNM & Downtown ABQ,2.0,15.0,70.0,32.0,Entire home/apt,Entire condominium,5.0,0.86
439,3282287.0,$62,1.0,0.0,USD,0.0,0.0,1.0,35.094371180303725,-106.66526857479603,Albuquerque,,0.69,Old Town Contemporary Adobe,2.0,7.0,62.0,103.0,Private room,Private room,5.0,0.95
440,29081919.0,$35,1.0,1.0,USD,0.0,0.0,0.0,34.78543824590266,-106.68601022094275,Los Lunas,,1.0,RV North Yard grass parking,2.0,2.0,35.0,0.0,Entire home/apt,Campsite,,1.0
441,28688725.0,$40,1.0,1.0,USD,0.0,0.0,0.0,35.330529817321484,-106.58494636072132,Rio Rancho,,1.0,Rio Rancho Room 13 mi to Balloon Fiesta (Rm#2),2.0,2.0,40.0,2.0,Private room,Private room,,1.0
442,27732091.0,$69,1.0,0.0,USD,0.0,0.0,0.0,35.21754968025279,-106.70214598450812,Albuquerque,,0.79,Home away from home!,2.0,5.0,69.0,4.0,Entire home/apt,Entire house,5.0,0.8
443,14055620.0,$49,1.0,0.0,USD,0.0,0.0,1.0,35.22112093123229,-106.6100026456765,Corrales,,0.55,"Growing Connections, in a garden near a forest",2.0,11.0,49.0,20.0,Private room,Private room,5.0,0.75
444,20934337.0,$115,2.0,1.0,USD,0.0,0.0,1.0,35.29077033258456,-106.64130406314565,Rio Rancho,,1.0,Luxury Living Casita with 360 degree views,5.0,21.0,115.0,54.0,Entire home/apt,Entire guesthouse,5.0,1.0
445,15222679.0,$48,1.0,0.0,USD,0.0,0.0,0.0,35.118311630924495,-106.57830680676558,Albuquerque,,1.0,Walking Distance to ABQ's Best Sushi eatery!,2.0,12.0,48.0,5.0,Private room,Private room,4.5,0.85
446,24777100.0,$200,5.0,0.0,USD,0.0,0.0,0.0,35.10649598145417,-106.67101799493192,Albuquerque,,1.0,4 Bedrooms - 2 Baths From $16 per person,11.0,20.0,200.0,0.0,Entire home/apt,Entire house,,1.0
447,28383348.0,$79,2.0,1.0,USD,0.0,0.0,0.0,35.20140621014782,-106.62155191643457,Albuquerque,,0.61,Enchanting Casita NM,4.0,19.0,79.0,4.0,Entire home/apt,Entire house,5.0,0.75
448,16647391.0,$50,1.0,1.0,USD,0.0,0.0,1.0,35.12109623171864,-106.67869853326171,Albuquerque,,0.8,Peaceful north valley casita,2.0,13.0,50.0,64.0,Entire home/apt,Entire guesthouse,5.0,0.9
449,8650721.0,$130,1.0,0.0,USD,0.0,0.0,0.0,35.22861147580146,-106.60878412903243,Corrales,,1.0,Robin's Nest in Corrales,2.0,11.0,130.0,9.0,Entire home/apt,Entire place,4.5,1.0
450,1641284.0,$29,1.0,1.0,USD,0.0,0.0,0.0,35.17156944487166,-106.57022593365168,Albuquerque,,0.67,"Private Room, Near Balloon Fiesta",2.0,10.0,29.0,65.0,Private room,Private room,4.5,0.88
451,21984684.0,$60,1.0,0.0,USD,0.0,0.0,1.0,35.085885037322015,-106.66238447479743,Albuquerque,,0.5,"Roadrunner Studio, centrally located!",2.0,18.0,60.0,40.0,Entire home/apt,Entire apartment,5.0,0.8
452,24444.0,$45,2.0,1.0,USD,0.0,0.0,1.0,35.12647291469533,-106.64119171806907,Albuquerque,,1.0,Room w/ Loft & Sky lights fits 4,4.0,23.0,45.0,907.0,Private room,Private room,5.0,0.89
453,2297180.0,$65,2.0,0.0,USD,0.0,0.0,0.0,35.14996501515896,-106.62649264656457,Albuquerque,,1.0,"Cozy, quiet studio central location",3.0,6.0,65.0,122.0,Entire home/apt,Entire apartment,4.5,0.82
454,14213473.0,$25,1.0,1.0,USD,0.0,0.0,1.0,35.104898881460215,-106.5240066823242,Albuquerque,,0.8,Pleasant house (South Queen Bed),2.0,11.0,25.0,58.0,Private room,Private room,5.0,0.9
455,20521653.0,$67,1.0,0.0,USD,0.0,0.0,1.0,35.074999063175696,-106.60815368514766,Albuquerque,,1.0,Nob Hill Casita,2.0,7.0,67.0,9.0,Entire home/apt,Entire guesthouse,5.0,0.9
456,14646420.0,$68,1.0,1.0,USD,0.0,0.0,1.0,35.169555446339295,-106.64012006077145,Los Ranchos de Albuquerque,,1.0,Charming Southwest Guesthouse,2.0,16.0,68.0,45.0,Entire home/apt,Entire guesthouse,5.0,0.85
457,8145116.0,$56,2.0,1.0,USD,0.0,0.0,1.0,35.112316,-106.676987,Albuquerque,,0.5,1880s Adobe / 1950's Shultz Trailer,4.0,8.0,56.0,169.0,Entire home/apt,Camper/RV,5.0,0.87
458,18106825.0,$45,2.0,1.0,USD,0.0,0.0,0.0,35.07516461460572,-106.61366514288366,Albuquerque,,0.7,"Cheerful Clean Private Room, Close to Everything!",2.0,22.0,45.0,14.0,Private room,Private room,4.5,0.9
459,9861163.0,$325,6.0,0.0,USD,0.0,0.0,1.0,35.39665253556772,-105.97120345931762,Galisteo,,0.75,Sanctuary of the Stars: Stunning Hacienda/retreats,9.0,47.0,325.0,40.0,Entire home/apt,Entire house,5.0,0.85
460,21230996.0,$125,4.0,1.0,USD,0.0,0.0,0.0,35.13568702944696,-106.5617713776598,Albuquerque,,1.0,"*FALL / WINTER SPECIAL $125/NIGHT  ""The Santiago""",8.0,13.0,125.0,21.0,Entire home/apt,Entire house,4.5,1.0
461,16708497.0,$155,3.0,1.0,USD,0.0,0.0,1.0,35.083729,-106.592598,Albuquerque,,0.7,"Nob Hill luxury, comfort & value. All KING beds!!!",6.0,16.0,155.0,52.0,Entire home/apt,Entire apartment,5.0,0.9
462,11637688.0,$113,4.0,0.0,USD,0.0,0.0,0.0,35.167531381084274,-106.60572168710833,Albuquerque,,0.75,Charming and Cozy Home..,7.0,45.0,113.0,21.0,Entire home/apt,Entire house,5.0,0.85
